vehicle_number,leave_time,train,route_number,direction,service_key,trip_number,stop_time,arrive_time,dwell,location_id,door,lift,ons,offs,estimated_load,maximum_speed,train_mileage,pattern_distance,location_distance,x_coordinate,y_coordinate,data_source,schedule_status,Date,PDX_TRIP
3209,54341,7869,78,1,U,1140,54402,54341,0,5181,0,0,0,0,5,27,80.67,60164,0,7617744.26,663903.35,2,2,2023-01-29,247408342
3209,54387,7869,78,1,U,1140,54450,54373,6,5175,2,0,0,1,4,27,80.87,61322,0,7618158.18,664920.63,2,2,2023-01-29,247408342
3209,54466,7869,78,1,U,1140,54515,54451,7,14158,2,0,1,0,5,30,81.16,62890,0,7617330.49,665475.41,2,2,2023-01-29,247408342
3209,54565,7869,78,1,U,1140,54628,54565,0,13937,0,0,0,0,5,31,81.67,65623,0,7614453.76,665546.96,2,2,2023-01-29,247408342
3209,54602,7869,78,1,U,1140,54667,54602,0,9781,0,0,0,0,5,29,81.85,66555,0,7613561.12,665563.91,2,2,2023-01-29,247408342
3209,54654,7869,78,1,U,1140,54742,54654,0,9782,0,0,0,0,5,29,82.19,68379,0,7612048.41,665823.24,2,2,2023-01-29,247408342
3209,54687,7869,78,1,U,1140,54801,54687,0,13938,0,0,0,0,5,31,82.46,69790,0,7612107.93,667327.59,2,2,2023-01-29,247408342
3209,54725,7869,78,1,U,1140,54849,54725,0,3455,0,0,0,0,5,33,82.68,70968,0,7612141.03,668579.57,2,2,2023-01-29,247408342
3209,54737,7869,78,1,U,1140,54872,54737,0,3580,0,0,0,0,5,32,82.78,71506,0,7612154.21,669033.68,2,2,2023-01-29,247408342
3209,54751,7869,78,1,U,1140,54901,54751,0,3585,0,0,0,0,5,33,82.91,72221,0,7612177.18,669758.88,2,2,2023-01-29,247408342
3209,54791,7869,78,1,U,1140,54937,54791,0,3583,0,0,0,0,5,30,83.08,73087,0,7612206.47,670688.16,2,2,2023-01-29,247408342
3209,54806,7869,78,1,U,1140,54969,54806,0,3582,0,0,0,0,5,31,83.2,73862,0,7612223.65,671318.69,2,3,2023-01-29,247408342
3209,54852,7869,78,1,U,1140,55147,54852,0,12944,0,0,0,0,5,26,83.4,74938,0,7612097.71,672391.73,2,2,2023-01-29,247408342
3209,54942,7869,78,1,U,1140,55318,54942,0,8435,0,0,0,0,5,20,83.57,75965,0,7611950.89,673298.67,2,2,2023-01-29,247408342
3209,54999,7869,78,1,U,1140,55440,54999,0,9985,2,0,0,5,0,10,83.69,76703,0,7612025.42,673618.26,2,6,2023-01-29,247408342
3209,56848,7869,76,0,U,1160,56820,56848,0,9985,2,0,3,0,3,0,83.72,0,0,7612025.42,673618.26,2,5,2023-01-29,247408342
3209,56996,7869,76,0,U,1160,56940,56854,105,9981,2,0,4,0,8,21,83.75,200,0,7611943.2,673496.95,2,4,2023-01-29,247408342
3209,57198,7869,76,0,U,1160,57066,57174,10,8262,2,0,1,0,9,21,84.16,2585,0,7610702.06,672303.14,2,2,2023-01-29,247408342
3209,57228,7869,76,0,U,1160,57096,57228,0,6178,0,0,0,0,9,18,84.27,3146,0,7610704.61,671673.5,2,2,2023-01-29,247408342
3209,57286,7869,76,0,U,1160,57142,57261,15,13197,2,0,3,0,12,19,84.43,4019,0,7610548.47,670905.05,2,2,2023-01-29,247408342
3209,57312,7869,76,0,U,1160,57192,57312,0,6182,0,0,0,0,12,28,84.62,4964,0,7610523.37,670017.23,2,2,2023-01-29,247408342
3209,57326,7869,76,0,U,1160,57222,57326,0,6179,0,0,0,0,12,27,84.73,5518,0,7610678.56,669413.15,2,2,2023-01-29,247408342
3209,57344,7869,76,0,U,1160,57258,57344,0,2301,0,0,0,0,12,26,84.85,6194,0,7610764.03,668658.96,2,2,2023-01-29,247408342
3209,57431,7869,76,0,U,1160,57306,57431,0,2266,0,0,0,0,12,27,85.01,7113,0,7610776.23,667935.67,2,2,2023-01-29,247408342
3209,57455,7869,76,0,U,1160,57372,57455,0,2303,0,0,0,0,12,35,85.24,8346,0,7610806.2,666675.33,2,2,2023-01-29,247408342
3209,57481,7869,76,0,U,1160,57436,57481,0,2279,0,0,0,0,12,44,85.47,9557,0,7611100.09,665507.4,2,2,2023-01-29,247408342
3209,57498,7869,76,0,U,1160,57480,57498,0,2286,0,0,0,0,12,39,85.63,10387,0,7611127.87,664546.95,2,4,2023-01-29,247408342
3209,57515,7869,76,0,U,1160,57530,57515,0,2280,0,0,0,0,12,38,85.79,11243,0,7611196.75,663767.34,2,2,2023-01-29,247408342
3209,57530,7869,76,0,U,1160,57570,57530,0,2263,0,0,0,0,12,30,85.91,11932,0,7611713.93,663361.58,2,2,2023-01-29,247408342
3209,57581,7869,76,0,U,1160,57619,57554,10,2292,2,0,1,0,13,31,86.06,12759,0,7612432.59,662882.99,2,2,2023-01-29,247408342
3209,57656,7869,76,0,U,1160,57653,57656,0,2283,0,0,0,0,13,19,86.17,13343,0,7612977.99,662655.93,2,2,2023-01-29,247408342
3209,57685,7869,76,0,U,1160,57716,57685,0,2276,0,0,0,0,13,28,86.39,14423,0,7614050.66,662176.82,2,2,2023-01-29,247408342
3209,57707,7869,76,0,U,1160,57770,57707,0,2290,0,0,0,0,13,30,86.57,15354,0,7614856.16,661833.36,2,2,2023-01-29,247408342
3209,57760,7869,76,0,U,1160,57798,57760,0,2272,0,0,0,0,13,20,86.65,15820,0,7615371.06,661642.6,2,2,2023-01-29,247408342
3209,57822,7869,76,0,U,1160,57892,57822,0,2296,0,0,0,0,13,26,86.96,17438,0,7616697.96,660772.72,2,2,2023-01-29,247408342
3209,57888,7869,76,0,U,1160,57939,57855,21,6125,2,0,3,1,16,19,87.09,18232,0,7617016.23,660289.56,2,2,2023-01-29,247408342
3209,58032,7869,76,0,U,1160,58020,57971,36,9652,2,0,2,7,11,19,87.32,19623,0,7617427.33,659301.9,2,4,2023-01-29,247408342
3209,58075,7869,76,0,U,1160,58020,58069,4,9652,2,0,0,0,11,9,87.38,0,0,7617414.32,659350.05,1,4,2023-01-29,247408342
3209,58168,7869,76,0,U,1160,58138,58168,0,13588,0,0,0,0,11,22,87.67,21490,0,7618328.73,658866.51,2,2,2023-01-29,247408342
3209,58216,7869,76,0,U,1160,58204,58216,0,8832,0,0,0,0,11,26,87.88,22530,0,7618238.35,657882.06,2,2,2023-01-29,247408342
3209,58280,7869,76,0,U,1160,58278,58249,11,12404,2,0,1,0,12,25,88.07,23698,0,7617946.51,656982.43,2,2,2023-01-29,247408342
3209,58380,7869,76,0,U,1160,58401,58380,0,2231,0,0,0,0,12,25,88.43,25643,0,7617195.78,655308.27,2,2,2023-01-29,247408342
3209,58436,7869,76,0,U,1160,58458,58408,14,2235,2,0,0,4,9,27,88.58,26555,0,7617070.49,654353.26,2,2,2023-01-29,247408342
3209,58460,7869,76,0,U,1160,58507,58460,0,2246,0,0,0,0,9,26,88.74,27323,0,7617405.84,653861.61,2,2,2023-01-29,247408342
3209,58482,7869,76,0,U,1160,58564,58482,0,2243,0,0,0,0,9,31,88.92,28228,0,7618458.72,653544.52,2,2,2023-01-29,247408342
3209,58496,7869,76,0,U,1160,58603,58496,0,2237,0,0,0,0,9,36,89.03,28835,0,7619030.15,653227.89,2,2,2023-01-29,247408342
3209,58533,7869,76,0,U,1160,58638,58513,10,2240,2,0,0,1,8,20,89.12,29396,0,7619387.39,652936.99,2,2,2023-01-29,247408342
3209,58554,7869,76,0,U,1160,58677,58554,0,2233,0,0,0,0,8,23,89.25,30007,0,7619851.39,652515.44,2,2,2023-01-29,247408342
3209,58648,7869,76,0,U,1160,58733,58603,24,3673,2,0,0,3,5,13,89.41,30889,0,7619945.88,651975.52,2,2,2023-01-29,247408342
3209,58841,7869,76,0,U,1160,58800,58755,55,8212,2,0,1,6,0,10,89.65,31955,0,7619613.46,651230.94,2,4,2023-01-29,247408342
3209,58874,7869,76,0,U,1160,58842,58874,0,1123,0,0,0,0,0,26,89.8,32930,0,7620387.43,650349.87,2,2,2023-01-29,247408342
3209,58915,7869,76,0,U,1160,58901,58915,0,9065,0,0,0,0,0,27,90.04,34301,0,7620461.32,649156.92,2,2,2023-01-29,247408342
3209,58952,7869,76,0,U,1160,58952,58952,0,12468,0,0,0,0,0,30,90.27,35489,0,7620434.7,647960.58,2,2,2023-01-29,247408342
3209,58992,7869,76,0,U,1160,59021,58992,0,9067,0,0,0,0,0,30,90.58,37090,0,7620532.55,646385.08,2,2,2023-01-29,247408342
3209,59015,7869,76,0,U,1160,59058,59015,0,9068,0,0,0,0,0,30,90.74,37953,0,7620706.64,645447.92,2,2,2023-01-29,247408342
3209,59034,7869,76,0,U,1160,59097,59034,0,9069,0,0,0,0,0,32,90.9,38858,0,7620674.04,644541.72,2,2,2023-01-29,247408342
3209,59070,7869,76,0,U,1160,59139,59070,0,9070,0,0,0,0,0,23,91.08,39843,0,7620631.43,643571.62,2,2,2023-01-29,247408342
3209,59094,7869,76,0,U,1160,59176,59094,0,13900,0,0,0,0,0,26,91.25,40712,0,7620594.7,642627.97,2,2,2023-01-29,247408342
3209,59115,7869,76,0,U,1160,59207,59115,0,10631,0,0,0,0,0,24,91.39,41437,0,7620568.98,641930.58,2,2,2023-01-29,247408342
3209,59169,7869,76,0,U,1160,59250,59169,0,9072,0,0,0,0,0,22,91.55,42418,0,7621138.97,641604.58,2,2,2023-01-29,247408342
3209,59217,7869,76,0,U,1160,59303,59217,0,9224,0,0,0,0,0,29,91.78,43655,0,7622299.5,641575.75,2,2,2023-01-29,247408342
3209,59231,7869,76,0,U,1160,59326,59231,0,9073,0,0,0,0,0,28,91.89,44203,0,7622821.85,641318.24,2,2,2023-01-29,247408342
3209,59300,7869,76,0,U,1160,59380,59300,0,9076,0,0,0,0,0,25,92.12,45456,0,7623848.57,640498.11,2,2,2023-01-29,247408342
3209,59343,7869,76,0,U,1160,59402,59315,15,9257,2,0,0,0,0,20,92.21,45978,0,7623915.92,640158.12,2,2,2023-01-29,247408342
3209,59381,7869,76,0,U,1160,59438,59381,0,9565,0,0,0,0,0,20,92.37,46811,0,7624475.98,639508.97,2,2,2023-01-29,247408342
3209,59419,7869,76,0,U,1160,59472,59419,0,11945,0,0,0,0,0,19,92.49,47608,0,7624260.33,638870.12,2,2,2023-01-29,247408342
3209,59549,7869,76,0,U,1160,59520,59524,5,7880,2,0,0,0,0,20,92.69,48714,0,7624538.02,638045.38,2,4,2023-01-29,247408342
3209,59610,7869,76,0,U,1160,59615,59610,0,558,0,0,0,0,0,29,93.02,50499,0,7623633.86,636677.28,2,2,2023-01-29,247408342
3209,59622,7869,76,0,U,1160,59640,59622,0,514,0,0,0,0,0,28,93.11,50971,0,7623350.06,636407.26,2,2,2023-01-29,247408342
3209,59678,7869,76,0,U,1160,59727,59678,0,495,0,0,0,0,0,28,93.42,52621,0,7622233.99,635140.69,2,2,2023-01-29,247408342
3209,59711,7869,76,0,U,1160,59790,59711,0,13078,0,0,0,0,0,28,93.64,53799,0,7621523.64,634452.97,2,2,2023-01-29,247408342
3209,59797,7869,76,0,U,1160,59880,59797,0,13079,0,0,0,0,0,23,93.97,55499,0,7620392.3,633731.47,2,4,2023-01-29,247408342
3209,59926,7869,76,0,U,1160,59981,59926,0,13080,0,0,0,0,0,19,94.22,56972,0,7620628.38,632589.43,2,2,2023-01-29,247408342
3209,59973,7869,76,0,U,1160,60051,59973,0,13081,0,0,0,0,0,21,94.4,57986,0,7621655.67,632336.72,2,2,2023-01-29,247408342
3209,60057,7869,76,0,U,1160,60172,60057,0,8506,0,0,0,0,0,25,94.75,59764,0,7621689.43,631053.36,2,2,2023-01-29,247408342
3209,60065,7869,76,0,U,1160,60205,60065,0,4999,0,0,0,0,0,24,94.8,60233,0,7621869.37,631053.07,2,2,2023-01-29,247408342
3209,60112,7869,76,0,U,1160,60326,60112,0,5003,0,0,0,0,0,27,95.14,61995,0,7623767.41,631021.24,2,2,2023-01-29,247408342
3209,60131,7869,76,0,U,1160,60375,60131,0,5002,0,0,0,0,0,27,95.28,62720,0,7624557.57,631010.18,2,2,2023-01-29,247408342
3209,60150,7869,76,0,U,1160,60428,60150,0,5001,0,0,0,0,0,27,95.41,63484,0,7625153.72,631001.62,2,2,2023-01-29,247408342
3209,60188,7869,76,0,U,1160,60473,60188,0,7839,0,0,0,0,0,17,95.54,64144,0,7625603.7,631348.38,2,2,2023-01-29,247408342
3209,60532,7869,76,0,U,1160,60540,60532,0,3868,2,0,0,0,0,17,95.67,65121,0,7625991.66,631859.9,2,6,2023-01-29,247408342
3209,61424,7869,76,1,U,1160,61380,61424,0,3868,2,0,0,0,0,0,95.73,0,0,7625991.66,631859.9,2,5,2023-01-29,247408342
3209,61488,7869,76,1,U,1160,61436,61488,0,3867,0,0,0,0,0,16,95.92,1220,0,7625644.82,632856.14,2,2,2023-01-29,247408342
3209,61531,7869,76,1,U,1160,61464,61512,5,8944,2,0,1,0,1,19,96.03,1831,0,7625585.53,632452.21,2,2,2023-01-29,247408342
3209,61569,7869,76,1,U,1160,61505,61569,0,8279,0,0,0,0,1,32,96.2,2707,0,7625568.4,631419.39,2,2,2023-01-29,247408342
3209,61616,7869,76,1,U,1160,61572,61616,0,8281,0,0,0,0,1,25,96.46,4180,0,7624602.88,631021.68,2,2,2023-01-29,247408342
3209,61642,7869,76,1,U,1160,61619,61642,0,8282,0,0,0,0,1,27,96.66,5187,0,7623622.12,631038.06,2,2,2023-01-29,247408342
3209,61684,7869,76,1,U,1160,61698,61684,0,8283,0,0,0,0,1,30,96.98,6906,0,7621740.18,631075.65,2,2,2023-01-29,247408342
3209,61724,7869,76,1,U,1160,61738,61724,0,8285,0,0,0,0,1,20,97.15,7772,0,7621252.42,631558.35,2,2,2023-01-29,247408342
3209,61813,7869,76,1,U,1160,61800,61813,0,13082,0,0,0,0,1,19,97.37,9111,0,7621374.42,632436.5,2,2,2023-01-29,247408342
3209,61879,7869,76,1,U,1160,61854,61851,8,13083,2,0,1,0,2,21,97.57,10289,0,7620428.74,632628.94,2,2,2023-01-29,247408342
3209,61925,7869,76,1,U,1160,61920,61925,0,13084,0,0,0,0,2,23,97.83,11726,0,7620438.83,633988.4,2,4,2023-01-29,247408342
3209,61994,7869,76,1,U,1160,62008,61994,0,13085,0,0,0,0,2,20,98.14,13317,0,7621851.04,634497.43,2,2,2023-01-29,247408342
3209,62025,7869,76,1,U,1160,62071,62025,0,496,0,0,0,0,2,29,98.36,14462,0,7622346.43,635457.79,2,2,2023-01-29,247408342
3209,62064,7869,76,1,U,1160,62131,62064,0,570,0,0,0,0,2,26,98.56,15554,0,7623016.59,636199.55,2,2,2023-01-29,247408342
3209,62075,7869,76,1,U,1160,62163,62075,0,513,0,0,0,0,2,25,98.64,16138,0,7623345.35,636376.39,2,2,2023-01-29,247408342
3209,62101,7869,76,1,U,1160,62203,62101,0,537,0,0,0,0,2,24,98.77,16844,0,7623833.72,636831.1,2,2,2023-01-29,247408342
3209,62298,7869,76,1,U,1160,62280,62146,9,7879,2,0,1,0,3,27,99.02,18248,0,7624487.05,638032.94,2,4,2023-01-29,247408342
3209,62368,7869,76,1,U,1160,62337,62347,9,11944,2,0,1,0,4,22,99.26,19491,0,7624479.06,639112.05,2,2,2023-01-29,247408342
3209,62402,7869,76,1,U,1160,62379,62402,0,9077,0,0,0,0,4,24,99.44,20397,0,7624028.54,639810.31,2,2,2023-01-29,247408342
3209,62417,7869,76,1,U,1160,62401,62417,0,12962,0,0,0,0,4,24,99.53,20883,0,7623954.98,640287.25,2,2,2023-01-29,247408342
3209,62478,7869,76,1,U,1160,62443,62455,11,9078,2,0,2,0,6,20,99.69,21772,0,7623534.16,640906.63,2,2,2023-01-29,247408342
3209,62497,7869,76,1,U,1160,62477,62497,0,9079,0,0,0,0,6,31,99.83,22520,0,7622844.33,641341.32,2,2,2023-01-29,247408342
3209,62515,7869,76,1,U,1160,62508,62515,0,9225,0,0,0,0,6,27,99.97,23199,0,7622297.85,641608.62,2,2,2023-01-29,247408342
3209,62544,7869,76,1,U,1160,62566,62544,0,9080,0,0,0,0,6,33,100.21,24455,0,7620935.86,641645.65,2,2,2023-01-29,247408342
3209,62573,7869,76,1,U,1160,62612,62573,0,9071,0,0,0,0,6,26,100.36,25443,0,7620579.5,642131.62,2,2,2023-01-29,247408342
3209,62593,7869,76,1,U,1160,62652,62593,0,9082,0,0,0,0,6,30,100.53,26319,0,7620626.95,642999.47,2,2,2023-01-29,247408342
3209,62616,7869,76,1,U,1160,62695,62616,0,9226,0,0,0,0,6,29,100.7,27241,0,7620670.55,644041.4,2,2,2023-01-29,247408342
3209,62638,7869,76,1,U,1160,62734,62638,0,9083,0,0,0,0,6,27,100.86,28087,0,7620692.35,644828.26,2,2,2023-01-29,247408342
3209,62671,7869,76,1,U,1160,62777,62671,0,9084,0,0,0,0,6,26,101.03,29012,0,7620662.37,645811.35,2,2,2023-01-29,247408342
3209,62708,7869,76,1,U,1160,62831,62708,0,9085,0,0,0,0,6,27,101.26,30200,0,7620459.11,646972.18,2,2,2023-01-29,247408342
3209,62774,7869,76,1,U,1160,62890,62751,7,9086,2,0,1,0,7,25,101.49,31480,0,7620473.65,648159.01,2,2,2023-01-29,247408342
3209,62823,7869,76,1,U,1160,62960,62823,0,13196,0,0,0,0,7,28,101.79,32995,0,7620376.26,649759.3,2,2,2023-01-29,247408342
3209,62857,7869,76,1,U,1160,63003,62857,0,1122,0,0,0,0,7,20,101.94,33917,0,7620277.12,650574.0,2,2,2023-01-29,247408342
3209,63116,7869,76,1,U,1160,63060,62929,39,8209,2,0,1,4,5,21,102.19,35157,0,7619534.01,651145.63,2,4,2023-01-29,247408342
3209,63217,7869,76,1,U,1160,63132,63217,0,3655,0,0,0,0,5,20,102.41,36440,0,7619914.5,651909.65,2,2,2023-01-29,247408342
3209,63381,7869,76,1,U,1160,63187,63381,0,2232,0,0,0,0,5,28,102.61,37444,0,7619809.4,652602.33,2,2,2023-01-29,247408342
3209,63387,7869,76,1,U,1160,63216,63387,0,2238,0,0,0,0,5,35,102.67,37959,0,7619624.51,652785.16,2,2,2023-01-29,247408342
3209,63406,7869,76,1,U,1160,63266,63406,0,2239,0,0,0,0,5,32,102.84,38848,0,7618808.71,653407.37,2,2,2023-01-29,247408342
3209,63420,7869,76,1,U,1160,63295,63420,0,2242,0,0,0,0,5,26,102.94,39380,0,7618424.55,653580.49,2,2,2023-01-29,247408342
3209,63441,7869,76,1,U,1160,63349,63441,0,2245,0,0,0,0,5,33,103.13,40341,0,7617376.16,653901.83,2,2,2023-01-29,247408342
3209,63459,7869,76,1,U,1160,63386,63459,0,2234,0,0,0,0,5,26,103.25,41010,0,7617092.07,654390.22,2,2,2023-01-29,247408342
3209,63510,7869,76,1,U,1160,63444,63491,9,2230,2,0,1,0,6,26,103.44,42051,0,7617261.8,655327.56,2,2,2023-01-29,247408342
3209,63624,7869,76,1,U,1160,63548,63624,0,12403,0,0,0,0,6,25,103.8,43924,0,7618030.11,657051.93,2,2,2023-01-29,247408342
3209,63656,7869,76,1,U,1160,63607,63656,0,8835,0,0,0,0,6,27,104.02,44987,0,7618369.4,658278.13,2,2,2023-01-29,247408342
3209,63716,7869,76,1,U,1160,63682,63716,0,13589,0,0,0,0,6,23,104.23,46319,0,7618019.46,658997.05,2,2,2023-01-29,247408342
3209,63866,7869,76,1,U,1160,63780,63823,22,9650,2,0,6,0,12,18,104.54,48084,0,7617391.56,659353.24,2,4,2023-01-29,247408342
3209,63929,7869,76,1,U,1160,63830,63915,7,6175,2,0,0,1,11,18,104.72,49199,0,7617017.14,660103.51,2,2,2023-01-29,247408342
3209,64094,7869,76,1,U,1160,63876,64094,0,2295,0,0,0,0,11,19,104.92,50220,0,7616599.12,660890.41,2,2,2023-01-29,247408342
3209,64157,7869,76,1,U,1160,63951,64157,0,13481,0,0,0,0,11,29,105.25,51893,0,7615069.29,661799.96,2,2,2023-01-29,247408342
3209,64202,7869,76,1,U,1160,64022,64202,0,2275,0,0,0,0,11,32,105.56,53465,0,7613593.11,662415.95,2,2,2023-01-29,247408342
3209,64241,7869,76,1,U,1160,64066,64241,0,2284,0,0,0,0,11,26,105.74,54455,0,7612642.71,662843.46,2,2,2023-01-29,247408342
3209,64252,7869,76,1,U,1160,64089,64252,0,2291,0,0,0,0,11,30,105.83,54967,0,7612267.5,663016.45,2,2,2023-01-29,247408342
3209,64270,7869,76,1,U,1160,64124,64270,0,2262,0,0,0,0,11,28,105.97,55738,0,7611595.2,663509.77,2,2,2023-01-29,247408342
3209,64282,7869,76,1,U,1160,64148,64282,0,2277,0,0,0,0,11,32,106.07,56270,0,7611223.17,663811.45,2,2,2023-01-29,247408342
3209,64321,7869,76,1,U,1160,64200,64321,0,2285,0,0,0,0,11,32,106.27,57434,0,7611163.48,664895.37,2,4,2023-01-29,247408342
3209,64344,7869,76,1,U,1160,64248,64344,0,2278,0,0,0,0,11,28,106.44,58330,0,7611118.7,665710.04,2,2,2023-01-29,247408342
3209,64358,7869,76,1,U,1160,64285,64358,0,2297,0,0,0,0,11,31,106.56,59012,0,7610960.47,666325.51,2,2,2023-01-29,247408342
3209,64389,7869,76,1,U,1160,64355,64389,0,2261,0,0,0,0,11,32,106.82,60312,0,7610812.06,667689.54,2,2,2023-01-29,247408342
3209,64436,7869,76,1,U,1160,64381,64436,0,2267,0,0,0,0,11,17,106.91,60801,0,7610819.56,668311.95,2,2,2023-01-29,247408342
3209,64448,7869,76,1,U,1160,64407,64448,0,2300,0,0,0,0,11,26,106.99,61283,0,7610796.35,668622.65,2,2,2023-01-29,247408342
3209,64471,7869,76,1,U,1160,64450,64471,0,2260,0,0,0,0,11,26,107.14,62083,0,7610838.0,669533.34,2,2,2023-01-29,247408342
3209,64521,7869,76,1,U,1160,64519,64521,0,2305,0,0,0,0,11,31,107.39,63369,0,7611086.06,670897.73,2,2,2023-01-29,247408342
3209,64554,7869,76,1,U,1160,64567,64554,0,2302,0,0,0,0,11,20,107.56,64262,0,7611241.3,671734.79,2,3,2023-01-29,247408342
3209,64659,7869,76,1,U,1160,64673,64659,0,2271,0,0,0,0,11,14,107.71,65049,0,7611302.49,672557.74,2,2,2023-01-29,247408342
3209,64790,7869,76,1,U,1160,64881,64790,0,8435,0,0,0,0,11,21,107.94,66594,0,7611918.93,673248.52,2,2,2023-01-29,247408342
3209,64868,7869,76,1,U,1160,64980,64868,0,9985,2,0,0,12,0,9,108.07,67333,0,7612059.58,673664.7,2,6,2023-01-29,247408342
3209,66108,7869,76,0,U,1210,66060,66108,0,9985,2,0,2,0,2,0,108.09,0,0,7612059.58,673664.7,2,5,2023-01-29,247408342
3209,66156,7869,76,0,U,1210,66180,66118,14,9981,2,0,1,0,3,13,108.13,200,0,7611940.54,673493.38,2,4,2023-01-29,247408342
3209,66454,7869,76,0,U,1210,66306,66454,0,8262,0,0,0,0,3,21,108.57,2585,0,7610735.84,672183.27,2,2,2023-01-29,247408342
3209,66486,7869,76,0,U,1210,66336,66486,0,6178,0,0,0,0,3,13,108.68,3146,0,7610676.69,671549.56,2,2,2023-01-29,247408342
3209,66514,7869,76,0,U,1210,66382,66514,0,13197,0,0,0,0,3,21,108.83,4019,0,7610547.27,670862.78,2,2,2023-01-29,247408342
3209,66539,7869,76,0,U,1210,66432,66539,0,6182,0,0,0,0,3,27,109.02,4964,0,7610547.64,669932.65,2,2,2023-01-29,247408342
3209,66553,7869,76,0,U,1210,66462,66553,0,6179,0,0,0,0,3,27,109.12,5518,0,7610698.34,669342.19,2,2,2023-01-29,247408342
3209,66576,7869,76,0,U,1210,66498,66576,0,2301,0,0,0,0,3,22,109.24,6194,0,7610768.33,668585.15,2,2,2023-01-29,247408342
3209,66611,7869,76,0,U,1210,66546,66611,0,2266,0,0,0,0,3,28,109.42,7113,0,7610773.67,667648.32,2,2,2023-01-29,247408342
3209,66636,7869,76,0,U,1210,66612,66636,0,2303,0,0,0,0,3,32,109.64,8346,0,7610853.22,666515.32,2,2,2023-01-29,247408342
3209,66665,7869,76,0,U,1210,66676,66665,0,2279,0,0,0,0,3,31,109.86,9557,0,7611104.7,665489.03,2,2,2023-01-29,247408342
3209,66686,7869,76,0,U,1210,66720,66686,0,2286,0,0,0,0,3,30,110.02,10387,0,7611128.73,664639.94,2,4,2023-01-29,247408342
3209,66707,7869,76,0,U,1210,66770,66707,0,2280,0,0,0,0,3,30,110.18,11243,0,7611278.13,663686.6,2,2,2023-01-29,247408342
3209,66724,7869,76,0,U,1210,66810,66724,0,2263,0,0,0,0,3,29,110.31,11932,0,7611772.31,663329.65,2,2,2023-01-29,247408342
3209,66746,7869,76,0,U,1210,66859,66746,0,2292,0,0,0,0,3,29,110.46,12759,0,7612418.34,662896.53,2,2,2023-01-29,247408342
3209,66907,7869,76,0,U,1210,66893,66791,16,2283,2,0,1,1,3,13,110.56,13343,0,7612967.01,662648.94,2,2,2023-01-29,247408342
3209,66940,7869,76,0,U,1210,66956,66940,0,2276,0,0,0,0,3,24,110.77,14423,0,7613940.5,662220.43,2,2,2023-01-29,247408342
3209,66966,7869,76,0,U,1210,67010,66966,0,2290,0,0,0,0,3,31,110.96,15354,0,7615000.98,661780.74,2,2,2023-01-29,247408342
3209,66980,7869,76,0,U,1210,67038,66980,0,2272,0,0,0,0,3,21,111.04,15820,0,7615321.07,661662.98,2,2,2023-01-29,247408342
3209,67032,7869,76,0,U,1210,67132,67032,0,2296,0,0,0,0,3,25,111.35,17438,0,7616810.08,660698.06,2,2,2023-01-29,247408342
3209,67065,7869,76,0,U,1210,67179,67065,0,6125,0,0,0,0,3,15,111.48,18232,0,7617021.15,660200.06,2,2,2023-01-29,247408342
3209,67275,7869,76,0,U,1210,67260,67151,21,9652,2,0,7,0,11,16,111.72,19623,0,7617429.09,659318.63,2,4,2023-01-29,247408342
3209,67417,7869,76,0,U,1210,67369,67394,11,13588,2,0,2,0,13,18,112.04,21490,0,7618239.07,658864.3,2,2,2023-01-29,247408342
3209,67467,7869,76,0,U,1210,67430,67467,0,8832,0,0,0,0,13,21,112.25,22530,0,7618293.18,658060.33,2,2,2023-01-29,247408342
3209,67509,7869,76,0,U,1210,67498,67509,0,12404,0,0,0,0,13,21,112.48,23698,0,7617882.87,656801.49,2,2,2023-01-29,247408342
3209,67594,7869,76,0,U,1210,67611,67594,0,2231,0,0,0,0,13,23,112.83,25643,0,7617063.59,655127.81,2,2,2023-01-29,247408342
3209,67621,7869,76,0,U,1210,67665,67621,0,2235,0,0,0,0,13,25,113.0,26555,0,7617101.12,654301.33,2,2,2023-01-29,247408342
3209,67646,7869,76,0,U,1210,67709,67646,0,2246,0,0,0,0,13,21,113.14,27323,0,7617549.62,653806.49,2,2,2023-01-29,247408342
3209,67674,7869,76,0,U,1210,67762,67674,0,2243,0,0,0,0,13,25,113.31,28228,0,7618506.96,653525.29,2,2,2023-01-29,247408342
3209,67691,7869,76,0,U,1210,67798,67691,0,2237,0,0,0,0,13,24,113.42,28835,0,7618968.1,653276.68,2,2,2023-01-29,247408342
3209,67707,7869,76,0,U,1210,67831,67707,0,2240,0,0,0,0,13,23,113.53,29396,0,7619387.56,652961.42,2,2,2023-01-29,247408342
3209,67726,7869,76,0,U,1210,67866,67726,0,2233,0,0,0,0,13,24,113.64,30007,0,7619882.8,652490.85,2,2,2023-01-29,247408342
3209,67843,7869,76,0,U,1210,67918,67809,12,3673,2,0,0,3,10,13,113.79,30889,0,7619951.37,651988.13,2,2,2023-01-29,247408342
3209,68016,7869,76,0,U,1210,67980,67921,47,8212,2,0,2,3,9,11,114.04,31955,0,7619659.91,651193.16,2,4,2023-01-29,247408342
3209,68058,7869,76,0,U,1210,68018,68058,0,1123,0,0,0,0,9,22,114.19,32930,0,7620391.38,650353.41,2,2,2023-01-29,247408342
